0.000000,1.817291
0.010000,1.847912
0.020000,1.888741
0.030000,1.921915
0.040000,1.955089
0.050000,1.967848
0.060000,1.985711
0.070000,1.978055
0.080000,1.970400
0.090000,1.957641
0.100000,1.942330
0.110000,1.919363
0.120000,1.909156
0.130000,1.865775
0.140000,1.858120
0.150000,1.837705
0.160000,1.819842
0.170000,1.784117
0.180000,1.758599
0.190000,1.740736
0.200000,1.715218
0.210000,1.697355
0.220000,1.689700
0.230000,1.669285
0.240000,1.651422
0.250000,1.633560
0.260000,1.628456
0.270000,1.625904
0.280000,1.608042
0.290000,1.600386
0.300000,1.592731
0.310000,1.590179
0.320000,1.579972
0.330000,1.579972
0.340000,1.577420
0.350000,1.572316
0.360000,1.577420
0.370000,1.582523
0.380000,1.582523
0.390000,1.608042
0.400000,1.674389
0.410000,1.786669
0.420000,1.909156
0.430000,2.067369
0.440000,2.210270
0.450000,2.337861
0.460000,2.411864
0.470000,2.439934
0.480000,2.414416
0.490000,2.358276
0.500000,2.289377
0.510000,2.202615
0.520000,2.108198
0.530000,2.011229
0.540000,1.929571
0.550000,1.865775
0.560000,1.804531
0.570000,1.758599
0.580000,1.715218
0.590000,1.682044
0.600000,1.651422
0.610000,1.602938
0.620000,1.564661
0.630000,1.523832
0.640000,1.488106
0.650000,1.447277
0.660000,1.416655
0.670000,1.398793
0.680000,1.388585
0.690000,1.398793
0.700000,1.424311
0.710000,1.457484
0.720000,1.508521
0.730000,1.541694
0.740000,1.582523
0.750000,1.620801
0.760000,1.651422
0.770000,1.689700
0.780000,1.725425
0.790000,1.750943
0.800000,1.771358
0.810000,1.784117
0.820000,1.801980
0.830000,1.814739
0.840000,1.799428
0.850000,1.796876
0.860000,1.784117
0.870000,1.779013
0.880000,1.776462
0.890000,1.763702
0.900000,1.756047
0.910000,1.748392
0.920000,1.740736
0.930000,1.722873
0.940000,1.710114
0.950000,1.692252
0.960000,1.671837
0.970000,1.648871
0.980000,1.643767
0.990000,1.615697
1.000000,1.615697
1.010000,1.600386
1.020000,1.592731
1.030000,1.585075
1.040000,1.582523
1.050000,1.574868
1.060000,1.569764
1.070000,1.551902
1.080000,1.557005
1.090000,1.554453
1.100000,1.564661
1.110000,1.587627
1.120000,1.651422
1.130000,1.743288
1.140000,1.860671
1.150000,1.995918
1.160000,2.151579
1.170000,2.279170
1.180000,2.399105
1.190000,2.488419
1.200000,2.552214
1.210000,2.577732
1.220000,2.572628
1.230000,2.547110
1.240000,2.503729
1.250000,2.447589
1.260000,2.376139
1.270000,2.284273
1.280000,2.207719
1.290000,2.136268
1.300000,2.069920
1.310000,1.998470
1.320000,1.929571
1.330000,1.863223
1.340000,1.814739
1.350000,1.768806
1.360000,1.727977
1.370000,1.671837
1.380000,1.648871
1.390000,1.631008
1.400000,1.610593
1.410000,1.615697
1.420000,1.625904
1.430000,1.636112
1.440000,1.659078
1.450000,1.679492
1.460000,1.707562
1.470000,1.733081
1.480000,1.756047
1.490000,1.789221
1.500000,1.814739
1.510000,1.832601
1.520000,1.837705
1.530000,1.847912
1.540000,1.845361
1.550000,1.832601
1.560000,1.812187
1.570000,1.784117
1.580000,1.776462
1.590000,1.753495
1.600000,1.722873
1.610000,1.699907
1.620000,1.682044
1.630000,1.656526
1.640000,1.631008
1.650000,1.602938
1.660000,1.592731
1.670000,1.572316
1.680000,1.564661
1.690000,1.559557
1.700000,1.554453
1.710000,1.557005
1.720000,1.559557
1.730000,1.551902
1.740000,1.557005
1.750000,1.577420
1.760000,1.587627
1.770000,1.595282
1.780000,1.613145
1.790000,1.633560
1.800000,1.651422
1.810000,1.656526
1.820000,1.684596
1.830000,1.730529
1.840000,1.827498
1.850000,1.939778
1.860000,2.072472
1.870000,2.223030
1.880000,2.371035
1.890000,2.480763
1.900000,2.582836
1.910000,2.649183
1.920000,2.682357
1.930000,2.682357
1.940000,2.651735
1.950000,2.603250
1.960000,2.539455
1.970000,2.460349
1.980000,2.378690
1.990000,2.284273
2.000000,2.194960
2.010000,2.110750
2.020000,2.036747
2.030000,1.970400
2.040000,1.916811
2.050000,1.855568
2.060000,1.827498
2.070000,1.791772
2.080000,1.766254
2.090000,1.733081
2.100000,1.712666
2.110000,1.694803
2.120000,1.697355
2.130000,1.710114
2.140000,1.722873
2.150000,1.740736
2.160000,1.758599
2.170000,1.786669
2.180000,1.817291
2.190000,1.824946
2.200000,1.837705
2.210000,1.847912
2.220000,1.855568
2.230000,1.837705
2.240000,1.819842
2.250000,1.801980
2.260000,1.784117
2.270000,1.773910
2.280000,1.753495
2.290000,1.725425
2.300000,1.705011
2.310000,1.679492
2.320000,1.671837
2.330000,1.646319
2.340000,1.641215
2.350000,1.618249
2.360000,1.600386
2.370000,1.582523
2.380000,1.567212
2.390000,1.549350
2.400000,1.539143
2.410000,1.521280
2.420000,1.508521
2.430000,1.490658
2.440000,1.480451
2.450000,1.472795
2.460000,1.472795
2.470000,1.470243
2.480000,1.457484
2.490000,1.452381
2.500000,1.457484
2.510000,1.454933
2.520000,1.457484
2.530000,1.460036
2.540000,1.477899
2.550000,1.505969
2.560000,1.582523
2.570000,1.694803
2.580000,1.827498
2.590000,1.988262
2.600000,2.151579
2.610000,2.291929
2.620000,2.411864
2.630000,2.506281
2.640000,2.547110
2.650000,2.570077
2.660000,2.562421
2.670000,2.534351
2.680000,2.488419
2.690000,2.424623
2.700000,2.355724
2.710000,2.276618
2.720000,2.225581
2.730000,2.149027
2.740000,2.082680
2.750000,2.021436
2.760000,1.962744
2.770000,1.901501
2.780000,1.858120
2.790000,1.817291
2.800000,1.773910
2.810000,1.740736
2.820000,1.722873
2.830000,1.705011
2.840000,1.715218
2.850000,1.725425
2.860000,1.745840
2.870000,1.776462
2.880000,1.807083
2.890000,1.842809
2.900000,1.875982
2.910000,1.901501
2.920000,1.939778
2.930000,1.947433
2.940000,1.949985
2.950000,1.949985
2.960000,1.937226
2.970000,1.929571
2.980000,1.909156
2.990000,1.883638
3.000000,1.860671
3.010000,1.837705
3.020000,1.814739
3.030000,1.809635
3.040000,1.784117
3.050000,1.766254
3.060000,1.738184
3.070000,1.720322
3.080000,1.707562
3.090000,1.689700
3.100000,1.669285
3.110000,1.643767
3.120000,1.618249
3.130000,1.595282
3.140000,1.587627
3.150000,1.587627
3.160000,1.579972
3.170000,1.569764
3.180000,1.572316
3.190000,1.572316
3.200000,1.567212
3.210000,1.572316
3.220000,1.567212
3.230000,1.567212
3.240000,1.567212
3.250000,1.559557
3.260000,1.557005
3.270000,1.574868
3.280000,1.605490
3.290000,1.661630
3.300000,1.766254
3.310000,1.878534
3.320000,2.016332
3.330000,2.154130
3.340000,2.284273
3.350000,2.358276
3.360000,2.422071
3.370000,2.447589
3.380000,2.457797
3.390000,2.432279
3.400000,2.391449
3.410000,2.335309
3.420000,2.271514
3.430000,2.192408
3.440000,2.108198
3.450000,2.031643
3.460000,1.957641
3.470000,1.901501
3.480000,1.840257
