0,0.0,5.706332348984384E-13,1.4894144429576412,381.2900973971563,
2,1.4541607608762903,7.023444051144734E-13,0.7639083392072026,195.56053483704386,
4,0.9603583894154879,1.2004452599586363E-12,0.11287698515717046,28.89650820023565,
6,0.5727982059769734,2.432375551768663E-12,-0.40826295457668,-104.51531637163008,
8,0.42092438872232263,5.2544850978090915E-12,-0.7080564487091762,-181.2624508695491,
10,0.0011826429833523833,1.161017442963568E-11,-0.8126505046466632,-208.0385291895457,
12,-0.30446639477203385,2.616748342603816E-11,-0.7609621239168192,-194.8063037227058,
14,-0.4916889221750275,6.13228757608704E-11,-0.48777954522936595,-124.87156357871757,
16,-0.9839730110912689,1.552146446765177E-10,-0.030150213559147154,-7.7184546711416715,
18,-1.190225772845247,4.539302837615438E-10,0.5694161989624188,145.77054693437907,
20,-0.7981957243005139,1.7552676221817207E-9,1.4249468565785377,364.7863952841054,
22,1.6172310397851544,1.2688208842514132E-8,0.9908004661818341,253.64491934254954,
24,0.9134670675432559,8.414929961027569E-7,0.25149331934415875,64.3822897521046,
26,0.7180794651133027,8.744338893803316E-7,-0.31170517817148813,-79.79652561190093,
28,0.47698917637361915,7.237675905171318E-9,-0.641246788785171,-164.1591779290038,
30,0.0294654704750687,5.765696131650797E-10,-0.809510164423958,-207.23460209253327,
32,-0.16522256227925902,7.412207779262843E-11,-0.7943438957829293,-203.3520373204299,
34,-0.47691769126289396,9.490910463162978E-12,-0.5586944534478447,-143.0257800826481,
36,-0.922460703970656,1.11187476596934E-12,-0.16966987632996355,-43.43548834047066,
38,-0.9839315925728246,7.997548676615937E-13,0.41104970947862673,105.22872562652844,
40,-1.376572124311047,5.7210063539222505E-12,1.257432262508349,321.9026592021371,
42,1.5134014734762038,4.10109422938044E-11,1.2174774050496124,311.6742156927008,
44,0.938317401346831,2.6135426955303795E-10,0.38998374470210656,99.83583864373925,
46,0.8738926268604037,2.048438783415803E-9,-0.19225067836217152,-49.21617366071589,
48,0.48012606330008945,4.0804620897586354E-8,-0.5702045657877026,-145.9723688416519,
50,0.11601675883785922,0.06084617187527251,-0.796675879113323,-203.94902505301064,
52,-0.05631569749524884,6.07150434287466E-8,-0.8092089064757044,-207.1574800577804,
54,-0.48248237630026847,3.180618394116484E-9,-0.6287398329128716,-160.9573972256952,
56,-0.7824985481499453,4.722624360076903E-10,-0.2927408016034071,-74.94164521047219,
58,-0.9098159912853502,9.273243422056022E-11,0.27233394945674483,69.71749106092663,
60,-1.6153296566508453,1.753105574408551E-11,1.0337631250200543,264.643360005134,
62,1.0629091192713156,2.5739207659986517E-12,1.3938096700908116,356.8152755432476,
64,1.0952235225063416,6.355456872752434E-13,0.545126440071791,139.55236865837864,
66,0.9710529574333928,3.270601696169807E-12,-0.054971802853844454,-14.07278153058416,
68,0.47968868648893226,3.6118438078879313E-11,-0.49823667034588104,-127.54858760854553,
70,0.2490736566102163,3.579318714987406E-10,-0.7664187195864633,-196.20319221413453,
72,-0.006644021101494285,5.00892779422801E-9,-0.812932004878103,-208.1105932487944,
74,-0.4510481531468381,4.927908036946964E-7,-0.6955373490887939,-178.057561366731,
76,-0.6246376713763822,1.3370032486450838E-6,-0.39314635740202947,-100.64546749491956,
78,-0.9394001466061574,1.4460578265550213E-8,0.13556340684193974,34.704232151536566,
80,-1.54080992375735,1.7783635088418764E-9,0.8046323956205413,205.9858932788585,
82,0.32906250222710115,3.9103081525639704E-10,1.4726723971719176,377.0041336760111,
84,1.351850586570737,1.0122110335606881E-10,0.7328921871278163,187.62039990472093,
86,0.9772601783299334,2.4479863952697232E-11,0.0882300858862397,22.586901986877315,
88,0.5316214392069623,4.432611320197045E-12,-0.4202787626414861,-107.59136323622037,
90,0.38080965223441365,7.774224669504845E-13,-0.7166208444914918,-183.454936189822,
92,1.092179724388083E-5,2.67976126542049E-12,-0.8126790760533875,-208.04584346966695,
94,-0.35610966299507996,4.413845683006997E-11,-0.7509558295658669,-192.2446923688618,
96,-0.514644628503524,6.979603043213657E-10,-0.47476064098102333,-121.5387240911419,
